name,label
ඞමුණසිං,0
දිල්හාන්,1
දිල්ශාන්,0
හතරසිංහ,1
ඈහතරසිංහ,0
බෙන්තොට,1
බෙන්නොට,0
බෙන්තොට,0
අරුම,1
මුදියන්සේලාගේ,1
මුදියන්සේලාගේ,0
මුදියන්සේලාගේ,0
සිවරාජා,1
අමරසිංහ,1
ඞඉඅමරසිංං,0
හඳුන්,1
ගඳුන්,0
ෂානාස්,1
ආරච්චිගේ,1
ආරච්චිගේ,0
ආරච්චිගේ,0
අලුත්,1
අඳුන්,0
අරුත්,0
කොළඹගේ,1
කොළඹගේ,0
කොළඹගේ,0
ආරච්චිගේ,1
ආරච්චිගේ,0
ආරච්චිගේ,0
පොන්නයියා,1
පොන්නයියා,0
පොන්නයියා,0
ආරච්චි,1
ආරච්ච්,0
ආරච්ච්,0
උදය,1
ළා,0
ංරරුදශය,0
රණසිංහ,1
රණසිංං,0
ෆාතිමා,1
ආවම,0
මුදුගම,1
මුදුගශ,0
මුදියන්සේලාගේ,1
මුදියන්සේලාගේ,0
මුදියන්සේලාගේ,0
ජයලත්,1
රාලලාගේ,1
රාලලාගේං,0
රාලලාගේ,0
වඩුවරා,1
චඩුවරා,0
හඳුන්ගොඩ,1
තඳුන්ගොෙොඩ,0
හඳුන්ගොෙඩ,0
පෙරේරා,1
පෙරේරා,0
ඞසපෙරේරා,0
දැදිගමරාලලාගේ,1
දැදිගමරාලලාගේ,0
දැදිගමරාලලාගේ,0
ලසන්ත,1
ේඨලසන්ත,0
සෙල්ලප්පෙරුමගේ,1
සෙල්ලප්පෙරැමගේ,0
සෙල්ලප්පෙරුමගේ,0
අජීස්,1
අඩ්,0
ඞඅජිස්,0
හර්ෂනී,1
ඞතහනර්ෂනී,0
ඔර්ෂනී,0
විජේසිංහ,1
ඞඇචිපේසිංහ,0
ඞඈඇවිපේසිංහං,0
සංගරපිල්ලෙයි,1
සෝමසිරි,1
සෝමසිර්,0
ේසශසෝමසිරි,0
වීරසූරිය,1
විරසූරය,0
රෝහිත,1
ඉරෝනිීත,0
රෝභහත,0
සමනි,1
සමනිං,0
සිල්වා,1
රයිටිගේ,1
රයිටිගේ,0
රසිටිගේ,0
ප්‍රභාත්,1
ප්‍රතාත්,0
මුත්තුසාමි,1
මුත්බුසාම්,0
ඞමුත්තුසාමි,0
කරහඳුන්ගල,1
කරහළඳුන්ගල,0
කරහඳදුන්ගල,0
විජේතුංග,1
ඞචිජපේතුංග,0
විජේතුංග,0
මධුසංඛ,1
ඞඈඇමධුසංඞ,0
ඞමධුසංඞ,0
තරංග,1
විතාරණගේ,1
විතාරණගේ,0
විතාරණගේ,0
ලීලාවති,1
ලීලාවනි,0
ඨලීලාවනි,0
චතුර,1
එතර,0
චතර,0
සෙලගේ,1
සෙලගේ,0
සෙලගේ,0
ක්‍රිෂාන්ති,1
ඞක්‍රිෂාන්නි,0
ඞහක්‍රිෂාන්ති,0
ආරච්චිලාගේ,1
ආරච්චිලාගේ,0
ආරච්චිලාගේ,0
නිල්මිණි,1
නිල්මිනි,0
ඛඞනිල්මිනි,0
සමන්,1
වසන්ත,1
වසන්න,0
මොහමඩ්,1
මොහමඩ්,0
මොහමඩ්,0
කෝට්ටෙගේ,1
කෝට්ටෙගේ,0
කෝට්ටෙගේ,0
දිසානායක,1
දිසානාශක,0
පේඩිගේ,1
ඞජේඩිගේ,0
පේඩිගේ,0
සම්සුල්,1
සිම්සුල්,0
ඨඡසසම්සුල්,0
රුස්තා,1
රෑස්තා,0
ඞඉඇරුස්තා,0
බුද්ධිශානි,1
බුද්ධිශානිං,0
මුදියන්සේලාගේ,1
මුදියන්සේලාගේ,0
මුදියන්සේලාගේ,0
කෝනර,1
කෝනර,0
කෝනර,0
චතුරංග,1
ඞචතුරංග,0
ආරච්චිගේ,1
ආරච්චිගේ,0
ආරච්චිගේ,0
චරිත්,1
චරත්,0
රුද්‍රිගෝ,1
රැදිගෝ,0
රැිගෝ,0
ඉලන්දර,1
කුමාරි,1
යකුමාර්,0
ඞකුමාරි,0
රණසිංහ,1
ඞඈඉරණසිංහ,0
ඞඨඈඋරණසිං,0
මිහිදුකුලසූරිය,1
මිනිදුකුලසූර්ය,0
අබේකෝන්,1
අබේකෝන්,0
අබේකෝන්ං,0
රම්සාන්,1
ේසඞරම්සාන්,0
ලක්මාල්,1
ඈලකක්‍්මාල්,0
ජලක්මාල්,0
මධුමාලි,1
ඞමධුමාලි,0
මධුමාලිං,0
රාළලාගේ,1
රාළලාගේ,0
රාළලාගේ,0
ආරච්චිගේ,1
ආරච්චිගේ,0
ආරච්චිගේ,0
කරපුටුගල,1
මුදියන්සේලාගේ,1
මුදියන්සේලාගේ,0
මුදියන්සේලාගේ,0
සමන්තිකා,1
සමන්නිකා,0
සඳරු,1
සදරු,0
ධනූෂා,1
ඩනූෂා,0
ධනුූෂා,0
ගමරාලලාගේ,1
ගමරාලලාගේ,0
ගමරාලලාගේ,0
වසම්,1
වසමිමට්ට,0
මුරුගයියා,1
මුරැගයියා,0
කාලිගේ,1
කාලිගේ,0
ඞකාළිගේ,0
ලුකිර්තා,1
ලූකිර්තා,0
ලූකිර්තා,0
ලීලාවතී,1
ඞලීලාවවී,0
ඇලීලාවඞී,0
මන්තිරිහාමිගේ,1
මන්තිරිහාමිගේ,0
මන්තිරිහාමිගේ,0
අනුලාවතී,1
අනුලාවනී,0
ඞඅනුලාවතී,0
දර්ශනී,1
දිණුර,1
ඉදුිනුර,0
ආෂික්,1
ේආෂික්,0
අමෝද්,1
අමෝද්,0
ඨඈඅමෝද්,0
විජේරත්න,1
චිපේ්‍රරත්න,0
ඞචිපේරත්න,0
සෙව්වන්දි,1
ඞසෙච්වන්දි,0
සෙව්වන්දිං,0
සරෝජනී,1
සරෝජනී,0
සරෝජනී,0
ගුණතිලක,1
ඈගුණනිලල,0
ගුණතිලයල,0
රිසානා,1
ර්සානා,0
ඞඉරිසානා,0
දිසානායක,1
ප්‍රසාද්,1
ප්‍රසාද,0
ගාල්ලගේ,1
ගාල්ලගේ,0
ගාල්ලගේ,0
තම්මිටගේ,1
තම්මිටගේ,0
තම්මිටගේ,0
කාන්ගෙදර,1
කාන්ගෙදරර,0
තිලිණ,1
ඒනිලිනණා,0
තිළිණ,0
මහේෂ්,1
ේඞඝමනේෂ්,0
මහේෂ්,0
ප්‍රෂාලිනි,1
ඞඉප්‍රෂාලිීනි,0
ඇතප්‍රෂාලීනි,0
සුදුමැනිකා,1
කරීම්,1
කර්ම්,0
හුසෙයින්,1
කනගා,1
ේකනගා,0
කෞශල්‍යා,1
කෞශල්‍යා,0
කෞශල්‍යා,0
මැස්ටියගේ,1
මැස්ටියගේ,0
මැස්ටියගේ,0
ගෙදර,1
ගෙමර,0
මිහිදුකුලසූරිය,1
මිහනිදුකුලසූරය,0
දයංගනී,1
ඞඉදයංගනී,0
දයංගනීි,0
ආරිය,1
ආරය,0
බුද්ධික,1
බුද්ධඩධ,0
මුද්ධිත,0
බාලසූරිය,1
බාලසූරය,0
මොහම්මදු,1
මොනම්මලදු,0
මොහම්මදු,0
සබීහ්,1
යසබන්,0
සබ්හ්,0
නැකතිගේ,1
නැකතිගේ,0
නැකතිගේ,0
රත්නායක,1
සේදර,1
සේදුර,0
සේර,0
දේෂාන්,1
දේෂාන්,0
දෙන්,0
අසුරපාල,1
ඞඅසුරපාලං,0
අප්පුහාමිලාගේ,1
අප්පුහාම්ලාගේ,0
අප්පුහාම්ලාගේ,0
මුදියන්සේලාගේ,1
මුදියන්සේලාගේ,0
මුදියන්සේලාගේ,0
සෙනරත්,1
අජීත්,1
අපිත්,0
අජිත්,0
සුනිල්,1
ඬඉරසුනිල්,0
නිශාන්ත,1
නිශාන්න,0
සංජීවනී,1
දමයන්ති,1
ඞදමයන්තිං,0
සෆාත්තු,1
ප්‍රසාද්,1
පසාර්,0
ප්‍රසාද,0
කලයිචෙල්වන්,1
දයාවංශ,1
ඞදයාචංශ,0
තරන්දි,1
රන්දික,0
මතරන්දී,0
ඩයස්,1
බයස්,0
තොටගේ,1
ඞමතොටගේ,0
ඞතොටගේ,0
අයුබ්ඛාන්,1
අයුබ්බාන්,0
අයුබ්බාන්ං,0
විහංඟ,1
චින්,0
විගඹවෝ්,0
වව්ලන්බොක්ක,1
වචව්ලන්බොක්ක,0
වවිලන්බොක්ක,0
මුදියන්සේලාගේ,1
මුදියන්සේලාගේ,0
මුදියන්සේලාගේ,0
මුදියන්සේලාගේ,1
මුදියන්සේලාගේ,0
මුදියන්සේලාගේ,0
තිවිකරන්,1
පණ්ඩිතරත්න,1
නිලන්ති,1
ඞනිලන්ති,0
පාතිමා,1
පාච්මා,0
සෝමවතී,1
සෝමවතී,0
ඞසෝමවතී,0
ලයනල්,1
ගෙදර,1
නන්ද,1
විජේකෝන්,1
චිජපේකෝන්,0
විජේකෝන්,0
පෙරේරා,1
පෙරේරා,0
ඞසඝපෙරේරා,0
හේවාහදු,1
ඞහේවානදු,0
ඞගේවාහද්‍රු,0
මනෝජ්,1
මනෝජි,0
ඞමනෝජ්,0
ශිරංගි,1
ඞහශිරංගි,0
ගිරාගි,0
ලෝගනාතන්,1
ලෝගනානන්,0
ලෝගනාතන්ං,0
ස්වර්ණලතා,1
ස්වර්ණනසනා,0
පඬිගේ,1
පඬිගේ,0
පඬිගේ,0
හලීමතුල්,1
ඞහහලීමතල්,0
ඞහලීමතුල්,0
සූරිය,1
සූර්ය,0
ඉඳුරුවහේනගේ,1
ඉළඳුරැවහේනගේ,0
ඉඳුරුවගේනගේ,0
සරුක්,1
සරැක්,0
සරක්,0
රණසිංහ,1
උරණසිං,0
මොහොට්ටි,1
මොහොට්ට්,0
මොහොට්ටි,0
රණසිංහ,1
ඞරණසිංපන,0
ගුරුලිංගම්,1
ගුරැලිංගම්,0
ගුරුලිංග්,0
ලහිරු,1
ලසිරු,0
සම්පත්,1
ඞසඨඈසම්පත්,0
වඩුගේ,1
ඛඞංඑචඩුගේ,0
වඩුගේ,0
රශ්මි,1
රශ්ව්,0
රීම්,0
මහතල්ගේ,1
මනතල්ගේ,0
හෙතල්ගේ,0
හපුතන්ත්‍රී,1
ඞහපුතන්ග්‍රි,0
ගෙදර,1
ගෙට,0
ශෙදර,0
දිස්නා,1
යදිස්නා,0
පුරන්සිනාලාගේ,1
පුරන්සිනාලාගේ,0
පුරන්සිනාලාගේ,0
තම්බි,1
ලහිරු,1
ලහිරුු,0
ලසිරු,0
පුහලේන්ද්‍රන්,1
පුහලේන්ද්‍රන්,0
පුහලේන්දන්,0
ගාර්දියගේ,1
ගාරිදියගේ,0
ගාර්දියගේ,0
පේඩිගේ,1
පේඩ්ිගේ,0
